age,weight_kg,height_cm,bmi,goal,goal_enc,difficulty,diff_enc,category,exercise
24,110.0,163.2,41.3,Weight Loss,0,Advanced,2,Cardio,Burpees
24,110.0,163.2,41.3,Weight Loss,0,Advanced,2,Core,Leg Raises
24,110.0,163.2,41.3,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
24,110.0,163.2,41.3,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
24,110.0,163.2,41.3,Weight Loss,0,Advanced,2,Full Body,Thruster
17,101.2,157.3,40.9,Weight Loss,0,Beginner,0,Cardio,Running
17,101.2,157.3,40.9,Weight Loss,0,Beginner,0,Cardio,Cycling
17,101.2,157.3,40.9,Weight Loss,0,Beginner,0,Core,Crunches
17,101.2,157.3,40.9,Weight Loss,0,Beginner,0,Core,Plank
17,101.2,157.3,40.9,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
17,101.2,157.3,40.9,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
31,54.5,185.1,15.9,Maintain Weight,2,Beginner,0,Cardio,Cycling
31,54.5,185.1,15.9,Maintain Weight,2,Beginner,0,Cardio,Burpees
31,54.5,185.1,15.9,Maintain Weight,2,Beginner,0,Core,Russian Twist
31,54.5,185.1,15.9,Maintain Weight,2,Beginner,0,Core,Crunches
31,54.5,185.1,15.9,Maintain Weight,2,Beginner,0,Chest,Push Up
31,54.5,185.1,15.9,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
31,54.5,185.1,15.9,Maintain Weight,2,Beginner,0,Legs,Calf Raises
31,54.5,185.1,15.9,Maintain Weight,2,Beginner,0,Legs,Squat
65,106.4,198.4,27.0,Weight Loss,0,Beginner,0,Cardio,Burpees
65,106.4,198.4,27.0,Weight Loss,0,Beginner,0,Cardio,Cycling
65,106.4,198.4,27.0,Weight Loss,0,Beginner,0,Core,Leg Raises
65,106.4,198.4,27.0,Weight Loss,0,Beginner,0,Core,Crunches
65,106.4,198.4,27.0,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
65,106.4,198.4,27.0,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
20,89.4,192.4,24.2,Weight Loss,0,Beginner,0,Cardio,Burpees
20,89.4,192.4,24.2,Weight Loss,0,Beginner,0,Cardio,Cycling
20,89.4,192.4,24.2,Weight Loss,0,Beginner,0,Core,Plank
20,89.4,192.4,24.2,Weight Loss,0,Beginner,0,Core,Russian Twist
20,89.4,192.4,24.2,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
20,89.4,192.4,24.2,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
50,77.1,171.7,26.2,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
50,77.1,171.7,26.2,Maintain Weight,2,Advanced,2,Cardio,Burpees
50,77.1,171.7,26.2,Maintain Weight,2,Advanced,2,Core,Leg Raises
50,77.1,171.7,26.2,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
50,77.1,171.7,26.2,Maintain Weight,2,Advanced,2,Chest,Bench Press
50,77.1,171.7,26.2,Maintain Weight,2,Advanced,2,Chest,Incline Dumbbell Press
50,77.1,171.7,26.2,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
50,77.1,171.7,26.2,Maintain Weight,2,Advanced,2,Legs,Squat
61,56.5,162.9,21.3,Maintain Weight,2,Beginner,0,Cardio,Cycling
61,56.5,162.9,21.3,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
61,56.5,162.9,21.3,Maintain Weight,2,Beginner,0,Core,Leg Raises
61,56.5,162.9,21.3,Maintain Weight,2,Beginner,0,Core,Russian Twist
61,56.5,162.9,21.3,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
61,56.5,162.9,21.3,Maintain Weight,2,Beginner,0,Chest,Push Up
61,56.5,162.9,21.3,Maintain Weight,2,Beginner,0,Legs,Leg Press
61,56.5,162.9,21.3,Maintain Weight,2,Beginner,0,Legs,Squat
33,111.1,166.0,40.3,Weight Loss,0,Advanced,2,Cardio,Box Jumps
33,111.1,166.0,40.3,Weight Loss,0,Advanced,2,Cardio,Burpees
33,111.1,166.0,40.3,Weight Loss,0,Advanced,2,Core,Russian Twist
33,111.1,166.0,40.3,Weight Loss,0,Advanced,2,Core,Leg Raises
33,111.1,166.0,40.3,Weight Loss,0,Advanced,2,Full Body,Clean and Press
33,111.1,166.0,40.3,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Chest,Dips
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Chest,Incline Dumbbell Press
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Back,Seated Cable Row
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Back,Pull Up
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Legs,Calf Raises
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Legs,Leg Press
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Shoulders,Overhead Press
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Shoulders,Lateral Raise
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Arms,Skull Crushers
47,60.9,190.9,16.7,Muscle Gain,1,Intermediate,1,Arms,Concentration Curl
51,101.9,186.1,29.4,Maintain Weight,2,Beginner,0,Cardio,Running
51,101.9,186.1,29.4,Maintain Weight,2,Beginner,0,Cardio,Cycling
51,101.9,186.1,29.4,Maintain Weight,2,Beginner,0,Core,Russian Twist
51,101.9,186.1,29.4,Maintain Weight,2,Beginner,0,Core,Plank
51,101.9,186.1,29.4,Maintain Weight,2,Beginner,0,Chest,Cable Fly
51,101.9,186.1,29.4,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
51,101.9,186.1,29.4,Maintain Weight,2,Beginner,0,Legs,Leg Press
51,101.9,186.1,29.4,Maintain Weight,2,Beginner,0,Legs,Lunges
58,88.6,176.3,28.5,Maintain Weight,2,Beginner,0,Cardio,Burpees
58,88.6,176.3,28.5,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
58,88.6,176.3,28.5,Maintain Weight,2,Beginner,0,Core,Leg Raises
58,88.6,176.3,28.5,Maintain Weight,2,Beginner,0,Core,Crunches
58,88.6,176.3,28.5,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
58,88.6,176.3,28.5,Maintain Weight,2,Beginner,0,Chest,Push Up
58,88.6,176.3,28.5,Maintain Weight,2,Beginner,0,Legs,Leg Press
58,88.6,176.3,28.5,Maintain Weight,2,Beginner,0,Legs,Squat
62,59.4,160.4,23.1,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
62,59.4,160.4,23.1,Maintain Weight,2,Beginner,0,Cardio,Burpees
62,59.4,160.4,23.1,Maintain Weight,2,Beginner,0,Core,Leg Raises
62,59.4,160.4,23.1,Maintain Weight,2,Beginner,0,Core,Crunches
62,59.4,160.4,23.1,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
62,59.4,160.4,23.1,Maintain Weight,2,Beginner,0,Chest,Bench Press
62,59.4,160.4,23.1,Maintain Weight,2,Beginner,0,Legs,Leg Press
62,59.4,160.4,23.1,Maintain Weight,2,Beginner,0,Legs,Lunges
30,72.1,168.6,25.4,Maintain Weight,2,Advanced,2,Cardio,Burpees
30,72.1,168.6,25.4,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
30,72.1,168.6,25.4,Maintain Weight,2,Advanced,2,Core,Russian Twist
30,72.1,168.6,25.4,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
30,72.1,168.6,25.4,Maintain Weight,2,Advanced,2,Chest,Cable Fly
30,72.1,168.6,25.4,Maintain Weight,2,Advanced,2,Chest,Dips
30,72.1,168.6,25.4,Maintain Weight,2,Advanced,2,Legs,Squat
30,72.1,168.6,25.4,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
22,110.5,180.8,33.8,Weight Loss,0,Intermediate,1,Cardio,Burpees
22,110.5,180.8,33.8,Weight Loss,0,Intermediate,1,Cardio,Cycling
22,110.5,180.8,33.8,Weight Loss,0,Intermediate,1,Core,Plank
22,110.5,180.8,33.8,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
22,110.5,180.8,33.8,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
22,110.5,180.8,33.8,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
20,88.3,185.9,25.6,Weight Loss,0,Beginner,0,Cardio,Burpees
20,88.3,185.9,25.6,Weight Loss,0,Beginner,0,Cardio,Running
20,88.3,185.9,25.6,Weight Loss,0,Beginner,0,Core,Crunches
20,88.3,185.9,25.6,Weight Loss,0,Beginner,0,Core,Plank
20,88.3,185.9,25.6,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
20,88.3,185.9,25.6,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
54,89.7,182.8,26.8,Maintain Weight,2,Beginner,0,Cardio,Cycling
54,89.7,182.8,26.8,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
54,89.7,182.8,26.8,Maintain Weight,2,Beginner,0,Core,Leg Raises
54,89.7,182.8,26.8,Maintain Weight,2,Beginner,0,Core,Crunches
54,89.7,182.8,26.8,Maintain Weight,2,Beginner,0,Chest,Bench Press
54,89.7,182.8,26.8,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
54,89.7,182.8,26.8,Maintain Weight,2,Beginner,0,Legs,Squat
54,89.7,182.8,26.8,Maintain Weight,2,Beginner,0,Legs,Leg Press
56,60.8,184.7,17.8,Weight Loss,0,Beginner,0,Cardio,Running
56,60.8,184.7,17.8,Weight Loss,0,Beginner,0,Cardio,Cycling
56,60.8,184.7,17.8,Weight Loss,0,Beginner,0,Core,Plank
56,60.8,184.7,17.8,Weight Loss,0,Beginner,0,Core,Crunches
56,60.8,184.7,17.8,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
56,60.8,184.7,17.8,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Chest,Dips
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Chest,Bench Press
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Back,Bent Over Row
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Back,Pull Up
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Legs,Squat
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
34,47.4,168.0,16.8,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
33,107.0,158.2,42.8,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
33,107.0,158.2,42.8,Weight Loss,0,Intermediate,1,Cardio,Burpees
33,107.0,158.2,42.8,Weight Loss,0,Intermediate,1,Core,Leg Raises
33,107.0,158.2,42.8,Weight Loss,0,Intermediate,1,Core,Plank
33,107.0,158.2,42.8,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
33,107.0,158.2,42.8,Weight Loss,0,Intermediate,1,Full Body,Mountain Climbers
60,75.2,167.3,26.9,Maintain Weight,2,Beginner,0,Cardio,Running
60,75.2,167.3,26.9,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
60,75.2,167.3,26.9,Maintain Weight,2,Beginner,0,Core,Russian Twist
60,75.2,167.3,26.9,Maintain Weight,2,Beginner,0,Core,Leg Raises
60,75.2,167.3,26.9,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
60,75.2,167.3,26.9,Maintain Weight,2,Beginner,0,Chest,Bench Press
60,75.2,167.3,26.9,Maintain Weight,2,Beginner,0,Legs,Squat
60,75.2,167.3,26.9,Maintain Weight,2,Beginner,0,Legs,Leg Press
59,107.7,180.9,32.9,Weight Loss,0,Beginner,0,Cardio,Jump Rope
59,107.7,180.9,32.9,Weight Loss,0,Beginner,0,Cardio,Cycling
59,107.7,180.9,32.9,Weight Loss,0,Beginner,0,Core,Leg Raises
59,107.7,180.9,32.9,Weight Loss,0,Beginner,0,Core,Crunches
59,107.7,180.9,32.9,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
59,107.7,180.9,32.9,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Chest,Cable Fly
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Back,Bent Over Row
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Legs,Lunges
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Legs,Romanian Deadlift
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Shoulders,Arnold Press
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Arms,Skull Crushers
56,106.1,198.6,26.9,Muscle Gain,1,Beginner,0,Arms,Bicep Curl
45,51.6,166.4,18.6,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
45,51.6,166.4,18.6,Weight Loss,0,Intermediate,1,Cardio,Running
45,51.6,166.4,18.6,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
45,51.6,166.4,18.6,Weight Loss,0,Intermediate,1,Core,Leg Raises
45,51.6,166.4,18.6,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
45,51.6,166.4,18.6,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Chest,Dips
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Chest,Bench Press
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Back,Pull Up
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Back,Deadlift
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Legs,Squat
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
28,83.9,183.0,25.1,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
56,90.7,165.8,33.0,Weight Loss,0,Beginner,0,Cardio,Running
56,90.7,165.8,33.0,Weight Loss,0,Beginner,0,Cardio,Cycling
56,90.7,165.8,33.0,Weight Loss,0,Beginner,0,Core,Plank
56,90.7,165.8,33.0,Weight Loss,0,Beginner,0,Core,Crunches
56,90.7,165.8,33.0,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
56,90.7,165.8,33.0,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
47,114.9,168.1,40.7,Weight Loss,0,Intermediate,1,Cardio,Cycling
47,114.9,168.1,40.7,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
47,114.9,168.1,40.7,Weight Loss,0,Intermediate,1,Core,Crunches
47,114.9,168.1,40.7,Weight Loss,0,Intermediate,1,Core,Leg Raises
47,114.9,168.1,40.7,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
47,114.9,168.1,40.7,Weight Loss,0,Intermediate,1,Full Body,Thruster
40,59.3,182.0,17.9,Maintain Weight,2,Beginner,0,Cardio,Running
40,59.3,182.0,17.9,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
40,59.3,182.0,17.9,Maintain Weight,2,Beginner,0,Core,Leg Raises
40,59.3,182.0,17.9,Maintain Weight,2,Beginner,0,Core,Crunches
40,59.3,182.0,17.9,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
40,59.3,182.0,17.9,Maintain Weight,2,Beginner,0,Chest,Bench Press
40,59.3,182.0,17.9,Maintain Weight,2,Beginner,0,Legs,Lunges
40,59.3,182.0,17.9,Maintain Weight,2,Beginner,0,Legs,Calf Raises
53,88.5,184.7,25.9,Weight Loss,0,Beginner,0,Cardio,Burpees
53,88.5,184.7,25.9,Weight Loss,0,Beginner,0,Cardio,Jump Rope
53,88.5,184.7,25.9,Weight Loss,0,Beginner,0,Core,Leg Raises
53,88.5,184.7,25.9,Weight Loss,0,Beginner,0,Core,Crunches
53,88.5,184.7,25.9,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
53,88.5,184.7,25.9,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Chest,Cable Fly
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Back,Lat Pulldown
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Legs,Leg Press
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Legs,Romanian Deadlift
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Shoulders,Overhead Press
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Shoulders,Lateral Raise
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
60,62.9,172.2,21.2,Muscle Gain,1,Beginner,0,Arms,Hammer Curl
22,110.6,174.8,36.2,Weight Loss,0,Intermediate,1,Cardio,Running
22,110.6,174.8,36.2,Weight Loss,0,Intermediate,1,Cardio,Cycling
22,110.6,174.8,36.2,Weight Loss,0,Intermediate,1,Core,Russian Twist
22,110.6,174.8,36.2,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
22,110.6,174.8,36.2,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
22,110.6,174.8,36.2,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
57,51.0,169.8,17.7,Maintain Weight,2,Beginner,0,Cardio,Burpees
57,51.0,169.8,17.7,Maintain Weight,2,Beginner,0,Cardio,Cycling
57,51.0,169.8,17.7,Maintain Weight,2,Beginner,0,Core,Leg Raises
57,51.0,169.8,17.7,Maintain Weight,2,Beginner,0,Core,Russian Twist
57,51.0,169.8,17.7,Maintain Weight,2,Beginner,0,Chest,Bench Press
57,51.0,169.8,17.7,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
57,51.0,169.8,17.7,Maintain Weight,2,Beginner,0,Legs,Squat
57,51.0,169.8,17.7,Maintain Weight,2,Beginner,0,Legs,Leg Press
56,96.3,167.9,34.2,Weight Loss,0,Advanced,2,Cardio,Burpees
56,96.3,167.9,34.2,Weight Loss,0,Advanced,2,Cardio,Box Jumps
56,96.3,167.9,34.2,Weight Loss,0,Advanced,2,Core,Russian Twist
56,96.3,167.9,34.2,Weight Loss,0,Advanced,2,Core,Leg Raises
56,96.3,167.9,34.2,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
56,96.3,167.9,34.2,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
36,104.7,168.2,37.0,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
36,104.7,168.2,37.0,Weight Loss,0,Intermediate,1,Cardio,Cycling
36,104.7,168.2,37.0,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
36,104.7,168.2,37.0,Weight Loss,0,Intermediate,1,Core,Crunches
36,104.7,168.2,37.0,Weight Loss,0,Intermediate,1,Full Body,Thruster
36,104.7,168.2,37.0,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
21,90.7,172.2,30.6,Weight Loss,0,Beginner,0,Cardio,Jump Rope
21,90.7,172.2,30.6,Weight Loss,0,Beginner,0,Cardio,Cycling
21,90.7,172.2,30.6,Weight Loss,0,Beginner,0,Core,Russian Twist
21,90.7,172.2,30.6,Weight Loss,0,Beginner,0,Core,Crunches
21,90.7,172.2,30.6,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
21,90.7,172.2,30.6,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
45,112.6,185.5,32.7,Weight Loss,0,Beginner,0,Cardio,Burpees
45,112.6,185.5,32.7,Weight Loss,0,Beginner,0,Cardio,Cycling
45,112.6,185.5,32.7,Weight Loss,0,Beginner,0,Core,Russian Twist
45,112.6,185.5,32.7,Weight Loss,0,Beginner,0,Core,Leg Raises
45,112.6,185.5,32.7,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
45,112.6,185.5,32.7,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
45,108.4,164.0,40.3,Weight Loss,0,Intermediate,1,Cardio,Cycling
45,108.4,164.0,40.3,Weight Loss,0,Intermediate,1,Cardio,Burpees
45,108.4,164.0,40.3,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
45,108.4,164.0,40.3,Weight Loss,0,Intermediate,1,Core,Russian Twist
45,108.4,164.0,40.3,Weight Loss,0,Intermediate,1,Full Body,Mountain Climbers
45,108.4,164.0,40.3,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
58,74.7,155.4,30.9,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
58,74.7,155.4,30.9,Maintain Weight,2,Advanced,2,Cardio,Burpees
58,74.7,155.4,30.9,Maintain Weight,2,Advanced,2,Core,Russian Twist
58,74.7,155.4,30.9,Maintain Weight,2,Advanced,2,Core,Leg Raises
58,74.7,155.4,30.9,Maintain Weight,2,Advanced,2,Chest,Incline Dumbbell Press
58,74.7,155.4,30.9,Maintain Weight,2,Advanced,2,Chest,Cable Fly
58,74.7,155.4,30.9,Maintain Weight,2,Advanced,2,Legs,Squat
58,74.7,155.4,30.9,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
59,101.7,189.5,28.3,Maintain Weight,2,Beginner,0,Cardio,Running
59,101.7,189.5,28.3,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
59,101.7,189.5,28.3,Maintain Weight,2,Beginner,0,Core,Leg Raises
59,101.7,189.5,28.3,Maintain Weight,2,Beginner,0,Core,Plank
59,101.7,189.5,28.3,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
59,101.7,189.5,28.3,Maintain Weight,2,Beginner,0,Chest,Cable Fly
59,101.7,189.5,28.3,Maintain Weight,2,Beginner,0,Legs,Leg Press
59,101.7,189.5,28.3,Maintain Weight,2,Beginner,0,Legs,Squat
34,69.5,173.7,23.0,Weight Loss,0,Beginner,0,Cardio,Burpees
34,69.5,173.7,23.0,Weight Loss,0,Beginner,0,Cardio,Cycling
34,69.5,173.7,23.0,Weight Loss,0,Beginner,0,Core,Russian Twist
34,69.5,173.7,23.0,Weight Loss,0,Beginner,0,Core,Plank
34,69.5,173.7,23.0,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
34,69.5,173.7,23.0,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
34,101.0,170.2,34.9,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
34,101.0,170.2,34.9,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
34,101.0,170.2,34.9,Weight Loss,0,Intermediate,1,Core,Leg Raises
34,101.0,170.2,34.9,Weight Loss,0,Intermediate,1,Core,Russian Twist
34,101.0,170.2,34.9,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
34,101.0,170.2,34.9,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Chest,Cable Fly
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Chest,Dips
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Back,Deadlift
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Back,Bent Over Row
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Legs,Squat
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
16,64.8,160.6,25.1,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
57,49.7,192.1,13.5,Maintain Weight,2,Intermediate,1,Cardio,Running
57,49.7,192.1,13.5,Maintain Weight,2,Intermediate,1,Cardio,Jump Rope
57,49.7,192.1,13.5,Maintain Weight,2,Intermediate,1,Core,Plank
57,49.7,192.1,13.5,Maintain Weight,2,Intermediate,1,Core,Ab Wheel Rollout
57,49.7,192.1,13.5,Maintain Weight,2,Intermediate,1,Chest,Incline Dumbbell Press
57,49.7,192.1,13.5,Maintain Weight,2,Intermediate,1,Chest,Cable Fly
57,49.7,192.1,13.5,Maintain Weight,2,Intermediate,1,Legs,Squat
57,49.7,192.1,13.5,Maintain Weight,2,Intermediate,1,Legs,Calf Raises
31,111.5,161.1,43.0,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
31,111.5,161.1,43.0,Weight Loss,0,Intermediate,1,Cardio,Cycling
31,111.5,161.1,43.0,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
31,111.5,161.1,43.0,Weight Loss,0,Intermediate,1,Core,Crunches
31,111.5,161.1,43.0,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
31,111.5,161.1,43.0,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Chest,Bench Press
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Back,Lat Pulldown
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Legs,Leg Press
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Legs,Lunges
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Shoulders,Overhead Press
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
47,91.2,197.3,23.4,Muscle Gain,1,Beginner,0,Arms,Hammer Curl
19,74.9,163.5,28.0,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
19,74.9,163.5,28.0,Weight Loss,0,Intermediate,1,Cardio,Running
19,74.9,163.5,28.0,Weight Loss,0,Intermediate,1,Core,Plank
19,74.9,163.5,28.0,Weight Loss,0,Intermediate,1,Core,Russian Twist
19,74.9,163.5,28.0,Weight Loss,0,Intermediate,1,Full Body,Thruster
19,74.9,163.5,28.0,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
52,60.4,192.3,16.3,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
52,60.4,192.3,16.3,Maintain Weight,2,Beginner,0,Cardio,Cycling
52,60.4,192.3,16.3,Maintain Weight,2,Beginner,0,Core,Crunches
52,60.4,192.3,16.3,Maintain Weight,2,Beginner,0,Core,Russian Twist
52,60.4,192.3,16.3,Maintain Weight,2,Beginner,0,Chest,Bench Press
52,60.4,192.3,16.3,Maintain Weight,2,Beginner,0,Chest,Push Up
52,60.4,192.3,16.3,Maintain Weight,2,Beginner,0,Legs,Leg Press
52,60.4,192.3,16.3,Maintain Weight,2,Beginner,0,Legs,Calf Raises
